,time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
384,2023-01-21T00:00:00.0000000Z,2023-01-22T00:00:00.0000000Z,2023-01-21T00:00:01.1460000Z,2023-01-21T23:59:51.4460000Z,0.073162,0.073908,0.07115,0.0714,67625.93479999999,130604
385,2023-01-22T00:00:00.0000000Z,2023-01-23T00:00:00.0000000Z,2023-01-22T00:00:06.7940000Z,2023-01-22T23:59:58.1260000Z,0.07139,0.072493,0.070761,0.071651,38997.739,86476
386,2023-01-23T00:00:00.0000000Z,2023-01-24T00:00:00.0000000Z,2023-01-23T00:00:04.6150000Z,2023-01-23T23:59:56.8840000Z,0.07165,0.072162,0.070551,0.07097,65531.74229999998,153341
387,2023-01-24T00:00:00.0000000Z,2023-01-25T00:00:00.0000000Z,2023-01-24T00:05:56.4360000Z,2023-01-24T23:59:59.9050000Z,0.070957,0.071118,0.0678,0.068748,78677.4596,168173
388,2023-01-25T00:00:00.0000000Z,2023-01-26T00:00:00.0000000Z,2023-01-25T00:00:00.1540000Z,2023-01-25T23:59:58.7750000Z,0.068747,0.069892,0.067987,0.069892,110190.4015,222734
389,2023-01-26T00:00:00.0000000Z,2023-01-27T00:00:00.0000000Z,2023-01-26T00:00:00.7730000Z,2023-01-26T23:59:58.0320000Z,0.069896,0.070194,0.069023,0.069598,75115.20019999999,163098
390,2023-01-27T00:00:00.0000000Z,2023-01-28T00:00:00.0000000Z,2023-01-27T00:00:04.3210000Z,2023-01-27T23:59:44.9890000Z,0.069597,0.06967,0.068352,0.069241,85642.082,177037
391,2023-01-28T00:00:00.0000000Z,2023-01-29T00:00:00.0000000Z,2023-01-28T00:00:01.3160000Z,2023-01-28T23:59:52.2040000Z,0.06924,0.069426,0.067866,0.06829,53756.148100000006,118535
392,2023-01-29T00:00:00.0000000Z,2023-01-30T00:00:00.0000000Z,2023-01-29T00:00:02.7490000Z,2023-01-29T23:59:59.6740000Z,0.068287,0.069712,0.068196,0.069281,83841.0453,175544
393,2023-01-30T00:00:00.0000000Z,2023-01-31T00:00:00.0000000Z,2023-01-30T00:00:00.6960000Z,2023-01-30T23:59:52.3130000Z,0.06928,0.06934,0.067801,0.068616,83879.44450000003,173249
394,2023-01-31T00:00:00.0000000Z,2023-02-01T00:00:00.0000000Z,2023-01-31T00:00:06.3370000Z,2023-01-31T23:59:59.6100000Z,0.068615,0.069146,0.068391,0.068547,57253.47180000002,126413
395,2023-02-01T00:00:00.0000000Z,2023-02-02T00:00:00.0000000Z,2023-02-01T00:00:04.1890000Z,2023-02-01T23:59:54.5990000Z,0.068547,0.069556,0.068177,0.069184,76374.15149999999,160602
396,2023-02-02T00:00:00.0000000Z,2023-02-03T00:00:00.0000000Z,2023-02-02T00:00:00.8270000Z,2023-02-02T23:59:59.9840000Z,0.069184,0.070997,0.06918,0.069963,101277.53590000002,213615
397,2023-02-03T00:00:00.0000000Z,2023-02-04T00:00:00.0000000Z,2023-02-03T00:05:33.7800000Z,2023-02-03T23:59:55.7220000Z,0.069939,0.071269,0.069587,0.071003,83805.65629999999,171657
398,2023-02-04T00:00:00.0000000Z,2023-02-05T00:00:00.0000000Z,2023-02-04T00:00:00.4180000Z,2023-02-04T23:59:57.3460000Z,0.071003,0.072,0.070667,0.071438,61311.5451,129819
399,2023-02-05T00:00:00.0000000Z,2023-02-06T00:00:00.0000000Z,2023-02-05T00:00:03.2370000Z,2023-02-05T23:59:56.6510000Z,0.071438,0.071565,0.070595,0.071042,61639.0298,132577
400,2023-02-06T00:00:00.0000000Z,2023-02-07T00:00:00.0000000Z,2023-02-06T00:00:06.7900000Z,2023-02-06T23:59:56.7090000Z,0.071042,0.071675,0.070816,0.070909,74943.75090000001,144295
401,2023-02-07T00:00:00.0000000Z,2023-02-08T00:00:00.0000000Z,2023-02-07T00:00:00.2950000Z,2023-02-07T23:59:59.9770000Z,0.07091,0.071985,0.0709,0.071884,81465.3229,163859
402,2023-02-08T00:00:00.0000000Z,2023-02-09T00:00:00.0000000Z,2023-02-08T00:00:00.0300000Z,2023-02-08T23:59:59.0700000Z,0.071884,0.07271,0.071796,0.071882,69589.3862,159210
403,2023-02-09T00:00:00.0000000Z,2023-02-10T00:00:00.0000000Z,2023-02-09T00:00:03.1820000Z,2023-02-09T23:59:54.3970000Z,0.071882,0.072296,0.07014,0.070901,90467.9986,208531
404,2023-02-10T00:00:00.0000000Z,2023-02-11T00:00:00.0000000Z,2023-02-10T00:00:01.0640000Z,2023-02-10T23:59:58.1680000Z,0.070901,0.071143,0.0696,0.06997,78056.0773,166144
405,2023-02-11T00:00:00.0000000Z,2023-02-12T00:00:00.0000000Z,2023-02-11T00:00:00.0640000Z,2023-02-11T23:59:29.1610000Z,0.06997,0.070569,0.06965,0.070372,45563.09159999999,97586
406,2023-02-12T00:00:00.0000000Z,2023-02-13T00:00:00.0000000Z,2023-02-12T00:00:03.3680000Z,2023-02-12T23:59:55.0150000Z,0.070372,0.070397,0.069057,0.069548,45137.77659999999,101336
407,2023-02-13T00:00:00.0000000Z,2023-02-14T00:00:00.0000000Z,2023-02-13T00:00:02.3490000Z,2023-02-13T23:59:58.8140000Z,0.069549,0.06972,0.068252,0.069136,91712.6779,186188
408,2023-02-14T00:00:00.0000000Z,2023-02-15T00:00:00.0000000Z,2023-02-14T00:00:00.1410000Z,2023-02-14T23:59:59.7670000Z,0.069135,0.07037,0.068922,0.070078,87540.4942,177265
409,2023-02-15T00:00:00.0000000Z,2023-02-16T00:00:00.0000000Z,2023-02-15T00:00:02.1530000Z,2023-02-15T23:59:59.2990000Z,0.070078,0.070161,0.068575,0.068865,101503.0882,194611
410,2023-02-16T00:00:00.0000000Z,2023-02-17T00:00:00.0000000Z,2023-02-16T00:00:00.6900000Z,2023-02-16T23:59:59.6280000Z,0.068865,0.069645,0.06825,0.069645,110698.14640000001,254584
411,2023-02-17T00:00:00.0000000Z,2023-02-18T00:00:00.0000000Z,2023-02-17T00:00:00.3680000Z,2023-02-17T23:59:59.3920000Z,0.069645,0.070197,0.06873,0.068941,99604.61369999999,224840
412,2023-02-18T00:00:00.0000000Z,2023-02-19T00:00:00.0000000Z,2023-02-18T00:00:00.3950000Z,2023-02-18T23:59:59.2110000Z,0.068942,0.069169,0.068374,0.068678,55766.67600000001,132690
413,2023-02-19T00:00:00.0000000Z,2023-02-20T00:00:00.0000000Z,2023-02-19T00:00:00.9310000Z,2023-02-19T23:59:59.6500000Z,0.068678,0.069278,0.068404,0.069209,64279.933600000004,158205
414,2023-02-20T00:00:00.0000000Z,2023-02-21T00:00:00.0000000Z,2023-02-20T00:00:00.5260000Z,2023-02-20T23:59:47.3200000Z,0.069209,0.069621,0.06827,0.068572,79496.46669999999,190412
415,2023-02-21T00:00:00.0000000Z,2023-02-22T00:00:00.0000000Z,2023-02-21T00:00:03.1410000Z,2023-02-21T23:59:58.6620000Z,0.068572,0.068653,0.067673,0.067879,122730.23710000001,245196
416,2023-02-22T00:00:00.0000000Z,2023-02-23T00:00:00.0000000Z,2023-02-22T00:00:02.7160000Z,2023-02-22T23:59:59.9890000Z,0.067879,0.068469,0.067648,0.067945,98201.81409999999,214687
417,2023-02-23T00:00:00.0000000Z,2023-02-24T00:00:00.0000000Z,2023-02-23T00:00:00.4490000Z,2023-02-23T23:59:58.3280000Z,0.067944,0.069368,0.067815,0.06895,107325.42279999999,214911
418,2023-02-24T00:00:00.0000000Z,2023-02-25T00:00:00.0000000Z,2023-02-24T00:00:00.4160000Z,2023-02-24T23:59:45.7060000Z,0.06895,0.069691,0.06835,0.069344,90540.43230000001,211388
419,2023-02-25T00:00:00.0000000Z,2023-02-26T00:00:00.0000000Z,2023-02-25T00:00:00.3890000Z,2023-02-25T23:59:57.8900000Z,0.069345,0.069738,0.068336,0.068847,50065.10779999999,129847
420,2023-02-26T00:00:00.0000000Z,2023-02-27T00:00:00.0000000Z,2023-02-26T00:00:02.0740000Z,2023-02-26T23:59:58.2050000Z,0.068848,0.069794,0.068786,0.069682,58285.653,155797
421,2023-02-27T00:00:00.0000000Z,2023-02-28T00:00:00.0000000Z,2023-02-27T00:00:01.5150000Z,2023-02-27T23:59:58.4050000Z,0.069681,0.070371,0.069402,0.069537,94214.3779,210404
422,2023-02-28T00:00:00.0000000Z,2023-03-01T00:00:00.0000000Z,2023-02-28T00:00:04.6880000Z,2023-02-28T23:59:59.5540000Z,0.069536,0.070111,0.069197,0.06937,76224.96699999998,169446
423,2023-03-01T00:00:00.0000000Z,2023-03-02T00:00:00.0000000Z,2023-03-01T00:00:00.6310000Z,2023-03-01T23:59:59.4580000Z,0.069371,0.070481,0.069206,0.070481,90271.05619999999,194609
424,2023-03-02T00:00:00.0000000Z,2023-03-03T00:00:00.0000000Z,2023-03-02T00:00:00.5960000Z,2023-03-02T23:59:59.2340000Z,0.07048,0.070624,0.069681,0.070216,82237.4065,182161
425,2023-03-03T00:00:00.0000000Z,2023-03-04T00:00:00.0000000Z,2023-03-03T00:00:00.1650000Z,2023-03-03T23:59:52.7970000Z,0.070216,0.070403,0.069513,0.070208,105988.1697,206911
426,2023-03-04T00:00:00.0000000Z,2023-03-05T00:00:00.0000000Z,2023-03-04T00:00:01.1270000Z,2023-03-04T23:59:51.1480000Z,0.070208,0.070437,0.069842,0.070105,44906.26499999999,106507
427,2023-03-05T00:00:00.0000000Z,2023-03-06T00:00:00.0000000Z,2023-03-05T00:00:01.2370000Z,2023-03-05T23:59:42.8980000Z,0.070105,0.070462,0.069614,0.069754,56839.341400000005,130113
428,2023-03-06T00:00:00.0000000Z,2023-03-07T00:00:00.0000000Z,2023-03-06T00:00:00.3690000Z,2023-03-06T23:59:45.7160000Z,0.069754,0.070077,0.069645,0.069876,65646.56060000001,128713
429,2023-03-07T00:00:00.0000000Z,2023-03-08T00:00:00.0000000Z,2023-03-07T00:00:04.2580000Z,2023-03-07T23:59:59.9720000Z,0.069876,0.0704,0.069629,0.070355,72944.3937,142187
430,2023-03-08T00:00:00.0000000Z,2023-03-09T00:00:00.0000000Z,2023-03-08T00:00:00.0440000Z,2023-03-08T23:59:59.9240000Z,0.070355,0.071079,0.070355,0.070609,90513.17519999998,173414
431,2023-03-09T00:00:00.0000000Z,2023-03-10T00:00:00.0000000Z,2023-03-09T00:00:00.5360000Z,2023-03-09T23:59:58.9850000Z,0.07061,0.071779,0.070246,0.070597,113175.47170000004,228460
432,2023-03-10T00:00:00.0000000Z,2023-03-11T00:00:00.0000000Z,2023-03-10T00:00:27.3800000Z,2023-03-10T23:59:59.3580000Z,0.070533,0.071323,0.069634,0.070788,124555.44200000001,288037
433,2023-03-11T00:00:00.0000000Z,2023-03-12T00:00:00.0000000Z,2023-03-11T00:00:00.3360000Z,2023-03-11T23:59:59.8170000Z,0.070788,0.07228,0.070637,0.071945,118815.1533,311094
434,2023-03-12T00:00:00.0000000Z,2023-03-13T00:00:00.0000000Z,2023-03-12T00:00:01.7410000Z,2023-03-12T23:59:58.5990000Z,0.071946,0.073544,0.071327,0.071836,134640.92649999997,321072
435,2023-03-13T00:00:00.0000000Z,2023-03-14T00:00:00.0000000Z,2023-03-13T00:00:01.7390000Z,2023-03-13T23:59:59.9890000Z,0.071836,0.072033,0.068849,0.069387,134808.3982,318708
436,2023-03-14T00:00:00.0000000Z,2023-03-15T00:00:00.0000000Z,2023-03-14T00:00:00.0110000Z,2023-03-14T23:59:53.0970000Z,0.069387,0.069625,0.0668,0.068858,211723.11210000003,439215
437,2023-03-15T00:00:00.0000000Z,2023-03-16T00:00:00.0000000Z,2023-03-15T00:00:00.2470000Z,2023-03-15T23:59:56.2840000Z,0.068859,0.069234,0.066518,0.067949,123945.52309999998,286046
438,2023-03-16T00:00:00.0000000Z,2023-03-17T00:00:00.0000000Z,2023-03-16T00:00:03.5990000Z,2023-03-16T23:59:58.5170000Z,0.067945,0.06809,0.066546,0.066946,95431.67510000001,204156
439,2023-03-17T00:00:00.0000000Z,2023-03-18T00:00:00.0000000Z,2023-03-17T00:00:04.4720000Z,2023-03-17T23:59:59.0370000Z,0.066946,0.066976,0.064064,0.065332,166023.78830000001,360691
440,2023-03-18T00:00:00.0000000Z,2023-03-19T00:00:00.0000000Z,2023-03-18T00:00:00.4590000Z,2023-03-18T23:59:59.2420000Z,0.06533,0.066728,0.06502,0.065369,102265.03119999998,270247
441,2023-03-19T00:00:00.0000000Z,2023-03-20T00:00:00.0000000Z,2023-03-19T00:00:04.0880000Z,2023-03-19T23:59:59.2900000Z,0.065369,0.065797,0.063606,0.06367,91560.24369999999,223122
442,2023-03-20T00:00:00.0000000Z,2023-03-21T00:00:00.0000000Z,2023-03-20T00:00:00.0740000Z,2023-03-20T23:59:59.9980000Z,0.063669,0.064451,0.062226,0.062502,119792.9962,284110
443,2023-03-21T00:00:00.0000000Z,2023-03-22T00:00:00.0000000Z,2023-03-21T00:00:00.2920000Z,2023-03-21T23:59:59.5000000Z,0.062503,0.065482,0.062422,0.064099,138322.4989,310142
444,2023-03-22T00:00:00.0000000Z,2023-03-23T00:00:00.0000000Z,2023-03-22T00:00:00.4980000Z,2023-03-22T23:59:59.2820000Z,0.064099,0.064403,0.062501,0.063642,183555.95399999997,305198
445,2023-03-23T00:00:00.0000000Z,2023-03-24T00:00:00.0000000Z,2023-03-23T00:00:00.2170000Z,2023-03-23T23:59:59.2600000Z,0.063642,0.064742,0.063211,0.064106,112497.67989999999,204599
446,2023-03-24T00:00:00.0000000Z,2023-03-25T00:00:00.0000000Z,2023-03-24T00:00:02.5690000Z,2023-03-24T23:59:59.6170000Z,0.064105,0.064331,0.062657,0.063701,92074.0058,158491
447,2023-03-25T00:00:00.0000000Z,2023-03-26T00:00:00.0000000Z,2023-03-25T00:00:00.0350000Z,2023-03-25T23:59:59.2510000Z,0.063701,0.063845,0.063091,0.063422,48293.6705,85783
448,2023-03-26T00:00:00.0000000Z,2023-03-27T00:00:00.0000000Z,2023-03-26T00:00:05.9150000Z,2023-03-26T23:59:59.2870000Z,0.063422,0.064373,0.063253,0.063425,53973.9558,93557
449,2023-03-27T00:00:00.0000000Z,2023-03-28T00:00:00.0000000Z,2023-03-27T00:00:10.1210000Z,2023-03-27T23:59:59.4700000Z,0.063424,0.063901,0.062946,0.06323,75796.7151,125096
450,2023-03-28T00:00:00.0000000Z,2023-03-29T00:00:00.0000000Z,2023-03-28T00:00:10.7990000Z,2023-03-28T23:59:59.2790000Z,0.063194,0.06528,0.063194,0.06503,93521.1825,144700
451,2023-03-29T00:00:00.0000000Z,2023-03-30T00:00:00.0000000Z,2023-03-29T00:00:00.0510000Z,2023-03-29T23:59:59.5250000Z,0.06503,0.065304,0.06305,0.063247,91798.97290000001,127795
452,2023-03-30T00:00:00.0000000Z,2023-03-31T00:00:00.0000000Z,2023-03-30T00:00:01.1790000Z,2023-03-30T23:59:41.3940000Z,0.063247,0.064126,0.062516,0.063984,87772.08239999998,146847
453,2023-03-31T00:00:00.0000000Z,2023-04-01T00:00:00.0000000Z,2023-03-31T00:00:00.2730000Z,2023-03-31T23:59:59.4690000Z,0.063985,0.064801,0.063837,0.063987,96353.341,148254
454,2023-04-01T00:00:00.0000000Z,2023-04-02T00:00:00.0000000Z,2023-04-01T00:00:01.7100000Z,2023-04-01T23:59:59.2890000Z,0.063987,0.064351,0.063787,0.063992,45966.520800000006,75531
455,2023-04-02T00:00:00.0000000Z,2023-04-03T00:00:00.0000000Z,2023-04-02T00:00:01.6730000Z,2023-04-02T23:59:59.4750000Z,0.063992,0.064275,0.063518,0.063692,52729.1048,87144
456,2023-04-03T00:00:00.0000000Z,2023-04-04T00:00:00.0000000Z,2023-04-03T00:00:00.0640000Z,2023-04-03T23:59:59.2980000Z,0.063692,0.065178,0.063649,0.065124,89803.68219999998,172291
457,2023-04-04T00:00:00.0000000Z,2023-04-05T00:00:00.0000000Z,2023-04-04T00:00:01.2370000Z,2023-04-04T23:59:59.3640000Z,0.065123,0.066627,0.064643,0.066414,88077.0157,169557
458,2023-04-05T00:00:00.0000000Z,2023-04-06T00:00:00.0000000Z,2023-04-05T00:00:00.0460000Z,2023-04-05T23:59:58.9000000Z,0.066413,0.067965,0.06634,0.067754,87526.48849999999,198192
459,2023-04-06T00:00:00.0000000Z,2023-04-07T00:00:00.0000000Z,2023-04-06T00:00:04.2800000Z,2023-04-06T23:59:59.4510000Z,0.067753,0.06791,0.066539,0.066789,70342.74149999999,143520
460,2023-04-07T00:00:00.0000000Z,2023-04-08T00:00:00.0000000Z,2023-04-07T00:00:00.3500000Z,2023-04-07T23:59:59.2820000Z,0.066789,0.067043,0.066255,0.066784,47963.7329,95041
461,2023-04-08T00:00:00.0000000Z,2023-04-09T00:00:00.0000000Z,2023-04-08T00:00:03.4650000Z,2023-04-08T23:59:59.2650000Z,0.066783,0.066833,0.066173,0.066174,33331.8448,65261
462,2023-04-09T00:00:00.0000000Z,2023-04-10T00:00:00.0000000Z,2023-04-09T00:00:01.4530000Z,2023-04-09T23:59:59.2760000Z,0.066173,0.066327,0.06537,0.065623,51490.089,106831
463,2023-04-10T00:00:00.0000000Z,2023-04-11T00:00:00.0000000Z,2023-04-10T00:00:00.5160000Z,2023-04-10T23:59:59.8440000Z,0.065623,0.065899,0.064191,0.064435,70123.60449999999,158527
464,2023-04-11T00:00:00.0000000Z,2023-04-12T00:00:00.0000000Z,2023-04-11T00:00:00.0380000Z,2023-04-11T23:59:59.7420000Z,0.064451,0.064571,0.062501,0.062578,86039.56860000001,175544
465,2023-04-12T00:00:00.0000000Z,2023-04-13T00:00:00.0000000Z,2023-04-12T00:00:01.7410000Z,2023-04-12T23:59:59.2840000Z,0.062578,0.064465,0.062037,0.064151,107027.34160000001,194953
466,2023-04-13T00:00:00.0000000Z,2023-04-14T00:00:00.0000000Z,2023-04-13T00:00:07.7490000Z,2023-04-13T23:59:59.2680000Z,0.064151,0.066538,0.063256,0.066241,127745.97510000001,257527
467,2023-04-14T00:00:00.0000000Z,2023-04-15T00:00:00.0000000Z,2023-04-14T00:00:00.1340000Z,2023-04-14T23:59:47.0740000Z,0.066241,0.069455,0.066189,0.068928,150811.49629999997,337168
468,2023-04-15T00:00:00.0000000Z,2023-04-16T00:00:00.0000000Z,2023-04-15T00:00:00.7240000Z,2023-04-15T23:59:59.4530000Z,0.068928,0.06951,0.068445,0.069007,60994.6721,131841
469,2023-04-16T00:00:00.0000000Z,2023-04-17T00:00:00.0000000Z,2023-04-16T00:00:04.1890000Z,2023-04-16T23:59:59.5390000Z,0.069008,0.070139,0.068804,0.069918,72005.1987,136164
470,2023-04-17T00:00:00.0000000Z,2023-04-18T00:00:00.0000000Z,2023-04-17T00:00:00.2350000Z,2023-04-17T23:59:47.0860000Z,0.069918,0.07086,0.069595,0.070479,79439.1862,159638
471,2023-04-18T00:00:00.0000000Z,2023-04-19T00:00:00.0000000Z,2023-04-18T00:00:00.9220000Z,2023-04-18T23:59:59.9470000Z,0.07048,0.070928,0.068743,0.069231,80712.59640000001,162115
472,2023-04-19T00:00:00.0000000Z,2023-04-20T00:00:00.0000000Z,2023-04-19T00:00:01.4310000Z,2023-04-19T23:59:59.8480000Z,0.069231,0.069412,0.067108,0.067168,115063.566,295285
473,2023-04-20T00:00:00.0000000Z,2023-04-21T00:00:00.0000000Z,2023-04-20T00:00:00.4620000Z,2023-04-20T23:59:59.6980000Z,0.067162,0.068952,0.06707,0.068788,90673.87029999998,193917
474,2023-04-21T00:00:00.0000000Z,2023-04-22T00:00:00.0000000Z,2023-04-21T00:00:01.0750000Z,2023-04-21T23:59:59.7770000Z,0.068788,0.069043,0.067114,0.067816,87207.646,204726
475,2023-04-22T00:00:00.0000000Z,2023-04-23T00:00:00.0000000Z,2023-04-22T00:00:59.4290000Z,2023-04-22T23:59:59.4210000Z,0.067816,0.068131,0.067321,0.067373,40652.332,100789
476,2023-04-23T00:00:00.0000000Z,2023-04-24T00:00:00.0000000Z,2023-04-23T00:00:00.2630000Z,2023-04-23T23:59:57.0860000Z,0.067373,0.067914,0.067075,0.067491,37925.4307,103421
477,2023-04-24T00:00:00.0000000Z,2023-04-25T00:00:00.0000000Z,2023-04-24T00:00:01.1810000Z,2023-04-24T23:59:52.6180000Z,0.067492,0.067714,0.06672,0.066951,51486.9185,139990
478,2023-04-25T00:00:00.0000000Z,2023-04-26T00:00:00.0000000Z,2023-04-25T00:00:00.2070000Z,2023-04-25T23:59:55.4590000Z,0.06695,0.067129,0.065897,0.065944,78218.9562,165611
479,2023-04-26T00:00:00.0000000Z,2023-04-27T00:00:00.0000000Z,2023-04-26T00:00:00.9920000Z,2023-04-26T23:59:59.9080000Z,0.065944,0.066485,0.065021,0.065661,142133.00009999998,334377
480,2023-04-27T00:00:00.0000000Z,2023-04-28T00:00:00.0000000Z,2023-04-27T00:00:00.2090000Z,2023-04-27T23:59:52.5300000Z,0.065661,0.066184,0.064569,0.064763,126538.44779999998,270548
481,2023-04-28T00:00:00.0000000Z,2023-04-29T00:00:00.0000000Z,2023-04-28T00:00:03.1830000Z,2023-04-28T23:59:33.9700000Z,0.064763,0.065399,0.064456,0.064509,89501.4984,154007
482,2023-04-29T00:00:00.0000000Z,2023-04-30T00:00:00.0000000Z,2023-04-29T00:00:00.1900000Z,2023-04-29T23:59:53.0700000Z,0.06451,0.065283,0.064462,0.065269,44415.04450000001,75335
483,2023-04-30T00:00:00.0000000Z,2023-05-01T00:00:00.0000000Z,2023-04-30T00:00:05.1830000Z,2023-05-01T00:00:00.9060000Z,0.065268,0.0653,0.063945,0.063978,65999.5108,125786
484,2023-05-01T00:00:00.0000000Z,2023-05-02T00:00:00.0000000Z,2023-05-01T00:00:00.0860000Z,2023-05-01T23:59:59.7980000Z,0.063978,0.065446,0.063939,0.065231,86382.7556,170968
485,2023-05-02T00:00:00.0000000Z,2023-05-03T00:00:00.0000000Z,2023-05-02T00:00:00.2430000Z,2023-05-02T23:59:58.5360000Z,0.06523,0.065468,0.064863,0.065227,71389.0926,131841
486,2023-05-03T00:00:00.0000000Z,2023-05-04T00:00:00.0000000Z,2023-05-03T00:00:06.0330000Z,2023-05-03T23:59:59.9850000Z,0.065228,0.066498,0.065042,0.06563,87313.94219999999,183987
487,2023-05-04T00:00:00.0000000Z,2023-05-05T00:00:00.0000000Z,2023-05-04T00:00:00.4620000Z,2023-05-04T23:59:51.0720000Z,0.065631,0.065637,0.0649,0.065083,70187.4005,132145
488,2023-05-05T00:00:00.0000000Z,2023-05-06T00:00:00.0000000Z,2023-05-05T00:00:00.1870000Z,2023-05-05T23:59:59.9710000Z,0.065084,0.067648,0.064634,0.06757,113375.99309999999,236461
489,2023-05-06T00:00:00.0000000Z,2023-05-07T00:00:00.0000000Z,2023-05-06T00:00:00.1350000Z,2023-05-06T23:59:59.8400000Z,0.06757,0.067848,0.064838,0.065727,109031.05900000002,247807
490,2023-05-07T00:00:00.0000000Z,2023-05-08T00:00:00.0000000Z,2023-05-07T00:00:00.3940000Z,2023-05-07T23:59:59.9730000Z,0.065726,0.066497,0.065535,0.065803,57888.3663,126236
491,2023-05-08T00:00:00.0000000Z,2023-05-09T00:00:00.0000000Z,2023-05-08T00:00:00.7040000Z,2023-05-08T23:59:59.6630000Z,0.065796,0.067038,0.065497,0.066778,73849.7924,213783
492,2023-05-09T00:00:00.0000000Z,2023-05-10T00:00:00.0000000Z,2023-05-09T00:00:00.5670000Z,2023-05-09T23:59:57.8250000Z,0.066779,0.067184,0.066531,0.066832,64421.98309999999,125882
493,2023-05-10T00:00:00.0000000Z,2023-05-11T00:00:00.0000000Z,2023-05-10T00:00:00.1560000Z,2023-05-10T23:59:48.2880000Z,0.066831,0.0671,0.066284,0.066705,78475.12139999999,194037
494,2023-05-11T00:00:00.0000000Z,2023-05-12T00:00:00.0000000Z,2023-05-11T00:00:02.7940000Z,2023-05-11T23:59:59.9540000Z,0.066705,0.066755,0.066057,0.066527,53360.074499999995,167464
495,2023-05-12T00:00:00.0000000Z,2023-05-13T00:00:00.0000000Z,2023-05-12T00:00:00.0190000Z,2023-05-12T23:59:59.4040000Z,0.066526,0.0678,0.066087,0.067458,61656.92409999999,183968
496,2023-05-13T00:00:00.0000000Z,2023-05-14T00:00:00.0000000Z,2023-05-13T00:00:00.2790000Z,2023-05-13T23:59:57.2470000Z,0.067458,0.067538,0.06673,0.067043,36821.5983,97091
497,2023-05-14T00:00:00.0000000Z,2023-05-15T00:00:00.0000000Z,2023-05-14T00:00:00.6040000Z,2023-05-15T00:00:00.6030000Z,0.067044,0.067392,0.06669,0.066843,34052.003999999986,92595
498,2023-05-15T00:00:00.0000000Z,2023-05-16T00:00:00.0000000Z,2023-05-15T00:00:00.2760000Z,2023-05-15T23:59:58.0040000Z,0.066849,0.067336,0.0665,0.066863,41528.5896,91868
499,2023-05-16T00:00:00.0000000Z,2023-05-17T00:00:00.0000000Z,2023-05-16T00:00:00.3170000Z,2023-05-16T23:59:21.7070000Z,0.066863,0.067643,0.066586,0.067471,25894.5988,60059
500,2023-05-17T00:00:00.0000000Z,2023-05-18T00:00:00.0000000Z,2023-05-17T00:00:00.7650000Z,2023-05-17T23:59:58.9390000Z,0.067471,0.067553,0.066471,0.066489,26148.715600000003,65086
501,2023-05-18T00:00:00.0000000Z,2023-05-19T00:00:00.0000000Z,2023-05-18T00:00:00.4140000Z,2023-05-18T23:59:56.1010000Z,0.066489,0.06751,0.066383,0.06714,25369.930500000002,47565
502,2023-05-19T00:00:00.0000000Z,2023-05-20T00:00:00.0000000Z,2023-05-19T00:00:00.4980000Z,2023-05-19T23:59:28.6320000Z,0.06714,0.06764,0.06705,0.06742,24062.100099999996,56991
503,2023-05-20T00:00:00.0000000Z,2023-05-21T00:00:00.0000000Z,2023-05-20T00:03:17.2830000Z,2023-05-20T23:59:54.2450000Z,0.06743,0.0676,0.06709,0.06713,12064.275700000002,34157
504,2023-05-21T00:00:00.0000000Z,2023-05-22T00:00:00.0000000Z,2023-05-21T00:00:01.6730000Z,2023-05-21T23:59:26.5110000Z,0.06713,0.06749,0.06685,0.06747,22214.6837,49767
505,2023-05-22T00:00:00.0000000Z,2023-05-23T00:00:00.0000000Z,2023-05-22T00:00:01.4250000Z,2023-05-22T23:59:59.9590000Z,0.06747,0.06781,0.06729,0.06769,28576.117999999995,71646
506,2023-05-23T00:00:00.0000000Z,2023-05-24T00:00:00.0000000Z,2023-05-23T00:00:03.7280000Z,2023-05-23T23:59:56.9440000Z,0.06769,0.06833,0.0667,0.06811,48468.949400000005,91112
507,2023-05-24T00:00:00.0000000Z,2023-05-25T00:00:00.0000000Z,2023-05-24T00:00:18.8720000Z,2023-05-24T23:59:59.6060000Z,0.06812,0.0684,0.06779,0.06836,38091.668600000005,80718
508,2023-05-25T00:00:00.0000000Z,2023-05-26T00:00:00.0000000Z,2023-05-25T00:00:00.2710000Z,2023-05-25T23:59:56.3710000Z,0.06836,0.068524,0.0678,0.06821,36556.01899999999,77797
509,2023-05-26T00:00:00.0000000Z,2023-05-27T00:00:00.0000000Z,2023-05-26T00:00:00.6360000Z,2023-05-26T23:59:39.2270000Z,0.06821,0.0688,0.06808,0.06845,65390.0284,86773
510,2023-05-27T00:00:00.0000000Z,2023-05-28T00:00:00.0000000Z,2023-05-27T00:00:03.1360000Z,2023-05-27T23:59:36.4190000Z,0.06844,0.06863,0.06813,0.06814,11786.152700000002,33541
511,2023-05-28T00:00:00.0000000Z,2023-05-29T00:00:00.0000000Z,2023-05-28T00:00:03.5140000Z,2023-05-28T23:59:58.5350000Z,0.06814,0.06847,0.06682,0.068,51904.4979,107705
512,2023-05-29T00:00:00.0000000Z,2023-05-30T00:00:00.0000000Z,2023-05-29T00:00:00.2910000Z,2023-05-29T23:59:54.7980000Z,0.06801,0.06846,0.06763,0.06823,33711.664800000006,57334
