time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,trend_date,bitcoin,ethereum,xrp,bitcoin_crash,bitcoin_trust
10/2/2023 0:01,10/3/2023 0:01,10/2/2023 0:01,10/2/2023 23:59,0.06195,0.062,0.059,0.06,34765.198,71046,10/2/2023,36,38,6,0,0
10/3/2023 0:01,10/4/2023 0:01,10/3/2023 0:01,10/3/2023 23:59,0.06045,0.061,0.06,0.06,19199.957,38574,10/3/2023,31,29,6,0,0
10/4/2023 0:01,10/5/2023 0:01,10/4/2023 0:01,10/4/2023 23:59,0.0604,0.06,0.059,0.059,25776.161,31615,10/4/2023,33,30,10,0,0
10/5/2023 0:01,10/6/2023 0:01,10/5/2023 0:01,10/5/2023 23:59,0.05927,0.06,0.059,0.059,39602.868,40184,10/5/2023,31,27,8,0,0
10/6/2023 0:01,10/7/2023 0:01,10/6/2023 0:01,10/6/2023 23:59,0.05879,0.059,0.059,0.059,18533.859,27248,10/6/2023,30,27,6,0,0
10/7/2023 0:01,10/8/2023 0:01,10/7/2023 0:01,10/7/2023 23:59,0.05889,0.059,0.058,0.058,12485.32,18912,10/7/2023,30,25,5,0,38
10/8/2023 0:01,10/9/2023 0:01,10/8/2023 0:01,10/8/2023 23:59,0.05842,0.059,0.058,0.058,14114.9,22098,10/8/2023,29,24,5,0,0
10/9/2023 0:01,10/10/2023 0:01,10/9/2023 0:01,10/9/2023 23:59,0.05848,0.059,0.057,0.057,27346.128,37974,10/9/2023,31,29,6,0,0
10/10/2023 0:01,10/11/2023 0:01,10/10/2023 0:01,10/10/2023 23:59,0.05728,0.058,0.057,0.057,20326.215,24564,10/10/2023,32,28,6,0,0
10/11/2023 0:01,10/12/2023 0:01,10/11/2023 0:01,10/11/2023 23:59,0.05723,0.059,0.057,0.058,18331.019,32934,10/11/2023,32,30,6,0,0
10/12/2023 0:01,10/13/2023 0:01,10/12/2023 0:01,10/12/2023 23:59,0.05831,0.058,0.057,0.058,22445.593,41565,10/12/2023,30,27,5,0,0
10/13/2023 0:01,10/14/2023 0:01,10/13/2023 0:01,10/13/2023 23:59,0.05754,0.058,0.057,0.058,24031.313,42739,10/13/2023,30,25,5,0,0
10/14/2023 0:01,10/15/2023 0:01,10/14/2023 0:01,10/14/2023 23:59,0.05778,0.058,0.058,0.058,6889.402,12962,10/14/2023,30,24,5,42,27
10/15/2023 0:01,10/16/2023 0:01,10/15/2023 0:01,10/15/2023 23:59,0.05791,0.058,0.057,0.057,8989.981,17327,10/15/2023,28,22,5,0,0
10/16/2023 0:01,10/17/2023 0:01,10/16/2023 0:01,10/16/2023 23:59,0.05736,0.057,0.054,0.056,57143.344,92910,10/16/2023,43,32,6,0,0
10/17/2023 0:01,10/18/2023 0:01,10/17/2023 0:01,10/17/2023 23:59,0.05613,0.056,0.055,0.055,29817.674,40194,10/17/2023,38,31,6,0,67
10/18/2023 0:01,10/19/2023 0:01,10/18/2023 0:01,10/18/2023 23:59,0.0551,0.056,0.055,0.055,22119.027,30486,10/18/2023,33,29,5,0,41
10/19/2023 0:01,10/20/2023 0:01,10/19/2023 0:01,10/19/2023 23:59,0.0552,0.055,0.054,0.055,32950.043,36550,10/19/2023,33,26,8,0,0
10/20/2023 0:01,10/21/2023 0:01,10/20/2023 0:01,10/20/2023 23:59,0.05455,0.055,0.054,0.054,39086.888,51196,10/20/2023,42,30,12,0,0
10/21/2023 0:01,10/22/2023 0:01,10/21/2023 0:01,10/21/2023 23:59,0.05406,0.055,0.054,0.054,20410.622,30181,10/21/2023,39,29,7,0,0
10/22/2023 0:01,10/23/2023 0:01,10/22/2023 0:01,10/22/2023 23:59,0.05446,0.056,0.054,0.055,27888.15,40122,10/22/2023,38,27,6,0,0
10/23/2023 0:01,10/24/2023 0:01,10/23/2023 0:01,10/23/2023 23:59,0.05548,0.056,0.051,0.053,89480.244,155531,10/23/2023,65,52,10,0,0
10/24/2023 0:01,10/25/2023 0:01,10/24/2023 0:01,10/24/2023 23:59,0.05339,0.054,0.052,0.053,107483.103,155944,10/24/2023,100,76,13,41,60
10/25/2023 0:01,10/26/2023 0:01,10/25/2023 0:01,10/25/2023 23:59,0.05262,0.053,0.051,0.052,39235.823,54234,10/25/2023,76,53,9,0,100
10/26/2023 0:01,10/27/2023 0:01,10/26/2023 0:01,10/26/2023 23:59,0.05181,0.054,0.052,0.053,64941.341,86377,10/26/2023,58,48,9,0,35
10/27/2023 0:01,10/28/2023 0:01,10/27/2023 0:01,10/27/2023 23:59,0.05282,0.053,0.052,0.052,23603.481,37588,10/27/2023,47,38,8,34,34
10/28/2023 0:01,10/29/2023 0:01,10/28/2023 0:01,10/28/2023 23:59,0.0525,0.053,0.052,0.052,12701.302,23586,10/28/2023,40,33,6,0,28
10/29/2023 0:01,10/30/2023 0:01,10/29/2023 0:01,10/29/2023 23:59,0.05211,0.052,0.052,0.052,15528.053,29065,10/29/2023,38,32,6,0,0
10/30/2023 0:01,10/31/2023 0:01,10/30/2023 0:01,10/30/2023 23:59,0.05199,0.053,0.052,0.052,31337.968,50373,10/30/2023,47,37,10,0,0
10/31/2023 0:01,11/1/2023 0:01,10/31/2023 0:01,10/31/2023 23:59,0.05248,0.053,0.052,0.052,20202.249,34051,10/31/2023,44,37,13,0,0
11/1/2023 0:01,11/2/2023 0:01,11/1/2023 0:01,11/1/2023 23:59,0.0524,0.053,0.052,0.052,34403.753,62716,11/1/2023,46,43,12,0,0
11/2/2023 0:01,11/3/2023 0:01,11/2/2023 0:01,11/2/2023 23:59,0.05213,0.052,0.052,0.052,21440.873,43009,11/2/2023,51,40,12,0,0
11/3/2023 0:01,11/4/2023 0:01,11/3/2023 0:01,11/3/2023 23:59,0.05154,0.053,0.052,0.053,24749.359,45017,11/3/2023,48,35,10,0,30
11/4/2023 0:01,11/5/2023 0:01,11/4/2023 0:01,11/4/2023 23:59,0.0528,0.053,0.053,0.053,14888.966,31424,11/4/2023,39,35,9,0,32
11/5/2023 0:01,11/6/2023 0:01,11/5/2023 0:01,11/5/2023 23:59,0.05293,0.054,0.053,0.054,44337.045,76581,11/5/2023,39,41,13,0,0
11/6/2023 0:01,11/7/2023 0:01,11/6/2023 0:01,11/6/2023 23:59,0.05404,0.054,0.054,0.054,25160.883,49249,11/6/2023,47,49,24,0,0
11/7/2023 0:01,11/8/2023 0:01,11/7/2023 0:01,11/7/2023 23:59,0.05423,0.054,0.053,0.053,26408.656,53178,11/7/2023,40,40,18,0,0
11/8/2023 0:01,11/9/2023 0:01,11/8/2023 0:01,11/8/2023 23:59,0.05325,0.054,0.053,0.053,22121.476,41892,11/8/2023,43,43,15,0,28
11/9/2023 0:01,11/10/2023 0:01,11/9/2023 0:01,11/9/2023 23:59,0.05301,0.058,0.051,0.058,165094.894,263076,11/9/2023,66,85,16,0,36
11/10/2023 0:01,11/11/2023 0:01,11/10/2023 0:01,11/10/2023 23:59,0.05779,0.058,0.056,0.056,90169.003,122548,11/10/2023,61,100,13,0,39
11/11/2023 0:01,11/12/2023 0:01,11/11/2023 0:01,11/11/2023 23:59,0.05571,0.056,0.055,0.055,75733.249,140310,11/11/2023,44,62,11,0,43
11/12/2023 0:01,11/13/2023 0:01,11/12/2023 0:01,11/12/2023 23:59,0.05529,0.056,0.055,0.055,25345.95,50189,11/12/2023,39,49,9,0,40
11/13/2023 0:01,11/14/2023 0:01,11/13/2023 0:01,11/13/2023 23:59,0.05516,0.057,0.055,0.056,62539.108,101416,11/13/2023,47,52,13,29,0
11/14/2023 0:01,11/15/2023 0:01,11/14/2023 0:01,11/14/2023 23:59,0.05631,0.057,0.055,0.056,42023.334,78611,11/14/2023,48,54,13,0,34
11/15/2023 0:01,11/16/2023 0:01,11/15/2023 0:01,11/15/2023 23:59,0.05568,0.056,0.054,0.054,39680.328,77304,11/15/2023,54,58,11,0,30
11/16/2023 0:01,11/17/2023 0:01,11/16/2023 0:01,11/16/2023 23:59,0.05437,0.056,0.054,0.054,49000.244,79744,11/16/2023,53,54,9,0,36
11/17/2023 0:01,11/18/2023 0:01,11/17/2023 0:01,11/17/2023 23:59,0.05424,0.055,0.053,0.054,37942.822,60835,11/17/2023,43,42,9,0,38
11/18/2023 0:01,11/19/2023 0:01,11/18/2023 0:01,11/18/2023 23:59,0.05356,0.054,0.053,0.054,17251.134,33297,11/18/2023,35,37,7,0,0
11/19/2023 0:01,11/20/2023 0:01,11/19/2023 0:01,11/19/2023 23:59,0.05366,0.054,0.053,0.054,17703.587,39475,11/19/2023,35,37,7,0,0
11/20/2023 0:01,11/21/2023 0:01,11/20/2023 0:01,11/20/2023 23:59,0.05384,0.055,0.054,0.054,43517.033,66243,11/20/2023,45,44,9,0,0
11/21/2023 0:01,11/22/2023 0:01,11/21/2023 0:01,11/21/2023 23:59,0.05396,0.054,0.053,0.054,69478.383,165404,11/21/2023,48,45,9,0,29
11/22/2023 0:01,11/23/2023 0:01,11/22/2023 0:01,11/22/2023 23:59,0.05407,0.056,0.054,0.055,41675.124,74056,11/22/2023,48,48,9,0,49
11/23/2023 0:01,11/24/2023 0:01,11/23/2023 0:01,11/23/2023 23:59,0.05516,0.056,0.055,0.055,21905.17,43555,11/23/2023,41,44,7,0,0
11/24/2023 0:01,11/25/2023 0:01,11/24/2023 0:01,11/24/2023 23:59,0.05529,0.056,0.055,0.055,43769.34,70104,11/24/2023,43,48,8,0,0
11/25/2023 0:01,11/26/2023 0:01,11/25/2023 0:01,11/25/2023 23:59,0.05518,0.055,0.055,0.055,14496.551,27517,11/25/2023,45,41,6,0,30
11/26/2023 0:01,11/27/2023 0:01,11/26/2023 0:01,11/26/2023 23:59,0.05513,0.056,0.055,0.055,17548.82,37181,11/26/2023,37,40,8,0,36
11/27/2023 0:01,11/28/2023 0:01,11/27/2023 0:01,11/27/2023 23:59,0.05507,0.055,0.054,0.054,23908.047,41590,11/27/2023,40,38,7,0,0
11/28/2023 0:01,11/29/2023 0:01,11/28/2023 0:01,11/28/2023 23:59,0.05444,0.055,0.054,0.054,17496.11,39727,11/28/2023,44,44,7,0,0
11/29/2023 0:01,11/30/2023 0:01,11/29/2023 0:01,11/29/2023 23:59,0.05416,0.054,0.054,0.054,16883.593,35844,11/29/2023,44,41,7,0,39
11/30/2023 0:01,12/1/2023 0:01,11/30/2023 0:01,11/30/2023 23:59,0.05359,0.054,0.054,0.054,14890.633,29220,11/30/2023,41,41,8,0,31
12/1/2023 0:01,12/2/2023 0:01,12/1/2023 0:01,12/1/2023 23:59,0.0544,0.055,0.054,0.054,35562.554,66516,12/1/2023,45,52,8,0,0
12/2/2023 0:01,12/3/2023 0:01,12/2/2023 0:01,12/2/2023 23:59,0.05395,0.056,0.054,0.055,28031.888,54746,12/2/2023,47,51,7,0,0
12/3/2023 0:01,12/4/2023 0:01,12/3/2023 0:01,12/3/2023 23:59,0.05487,0.055,0.054,0.055,25562.814,49516,12/3/2023,50,55,7,0,0
12/4/2023 0:01,12/5/2023 0:01,12/4/2023 0:01,12/4/2023 23:59,0.05487,0.055,0.053,0.053,64640.794,99223,12/4/2023,89,89,10,0,0
12/5/2023 0:01,12/6/2023 0:01,12/5/2023 0:01,12/5/2023 23:59,0.05342,0.054,0.051,0.052,59660.059,104383,12/5/2023,91,87,9,0,69
12/6/2023 0:01,12/7/2023 0:01,12/6/2023 0:01,12/6/2023 23:59,0.05207,0.052,0.051,0.051,34244.442,64200,12/6/2023,90,82,9,31,65
12/7/2023 0:01,12/8/2023 0:01,12/7/2023 0:01,12/7/2023 23:59,0.05102,0.055,0.051,0.054,67695.537,102009,12/7/2023,67,68,9,0,53
12/8/2023 0:01,12/9/2023 0:01,12/8/2023 0:01,12/8/2023 23:59,0.05444,0.055,0.053,0.053,54656.528,83933,12/8/2023,66,79,11,0,48
12/9/2023 0:01,12/10/2023 0:01,12/9/2023 0:01,12/9/2023 23:59,0.05339,0.054,0.053,0.054,29416.823,60577,12/9/2023,59,61,11,0,32
12/10/2023 0:01,12/11/2023 0:01,12/10/2023 0:01,12/10/2023 23:59,0.05354,0.054,0.053,0.054,16531.421,33697,12/10/2023,53,56,9,0,0
12/11/2023 0:01,12/12/2023 0:01,12/11/2023 0:01,12/11/2023 23:59,0.05372,0.054,0.053,0.054,43581.396,93634,12/11/2023,71,59,9,35,0
12/12/2023 0:01,12/13/2023 0:01,12/12/2023 0:01,12/12/2023 23:59,0.05394,0.054,0.053,0.053,26348.9,50554,12/12/2023,56,54,8,0,0
12/13/2023 0:01,12/14/2023 0:01,12/13/2023 0:01,12/13/2023 23:59,0.0531,0.053,0.052,0.053,29952.452,57568,12/13/2023,58,55,8,0,34
12/14/2023 0:01,12/15/2023 0:01,12/14/2023 0:01,12/14/2023 23:59,0.05272,0.054,0.053,0.054,38067.099,73610,12/14/2023,59,61,8,0,33
12/15/2023 0:01,12/16/2023 0:01,12/15/2023 0:01,12/15/2023 23:59,0.05381,0.054,0.053,0.053,24750.425,49638,12/15/2023,50,49,8,0,34
12/16/2023 0:01,12/17/2023 0:01,12/16/2023 0:01,12/16/2023 23:59,0.05295,0.053,0.053,0.053,14773.865,35898,12/16/2023,42,45,6,0,0
12/17/2023 0:01,12/18/2023 0:01,12/17/2023 0:01,12/17/2023 23:59,0.05273,0.053,0.053,0.053,14875.572,35926,12/17/2023,43,39,7,0,0
12/18/2023 0:01,12/19/2023 0:01,12/18/2023 0:01,12/18/2023 23:59,0.05308,0.053,0.052,0.052,59704.2,103778,12/18/2023,47,43,7,0,0
12/19/2023 0:01,12/20/2023 0:01,12/19/2023 0:01,12/19/2023 23:59,0.05203,0.052,0.051,0.052,31048.219,52906,12/19/2023,53,52,8,0,0
12/20/2023 0:01,12/21/2023 0:01,12/20/2023 0:01,12/20/2023 23:59,0.05152,0.052,0.05,0.05,47257.115,72153,12/20/2023,61,58,8,0,38
12/21/2023 0:01,12/22/2023 0:01,12/21/2023 0:01,12/21/2023 23:59,0.05043,0.052,0.05,0.051,41147.261,61699,12/21/2023,55,46,7,0,0
12/22/2023 0:01,12/23/2023 0:01,12/22/2023 0:01,12/22/2023 23:59,0.05105,0.054,0.051,0.053,70098.826,99820,12/22/2023,57,59,7,0,0
12/23/2023 0:01,12/24/2023 0:01,12/23/2023 0:01,12/23/2023 23:59,0.05287,0.053,0.052,0.053,23136.406,43535,12/23/2023,46,49,6,0,51
12/24/2023 0:01,12/25/2023 0:01,12/24/2023 0:01,12/24/2023 23:59,0.05282,0.053,0.052,0.053,18139.207,40988,12/24/2023,43,47,7,0,0
12/25/2023 0:01,12/26/2023 0:01,12/25/2023 0:01,12/25/2023 23:59,0.05266,0.053,0.052,0.052,19983.948,39182,12/25/2023,43,48,7,0,0
12/26/2023 0:01,12/27/2023 0:01,12/26/2023 0:01,12/26/2023 23:59,0.05212,0.053,0.052,0.052,27008.583,49115,12/26/2023,53,47,8,0,0
12/27/2023 0:01,12/28/2023 0:01,12/27/2023 0:01,12/27/2023 23:59,0.05247,0.055,0.052,0.055,55668.694,88612,12/27/2023,55,58,9,0,56
12/28/2023 0:01,12/29/2023 0:01,12/28/2023 0:01,12/28/2023 23:59,0.05477,0.056,0.055,0.055,59037.259,103772,12/28/2023,61,68,10,0,37
12/29/2023 0:01,12/30/2023 0:01,12/29/2023 0:01,12/29/2023 23:59,0.05508,0.056,0.054,0.055,37867.361,67258,12/29/2023,54,58,8,0,45
12/30/2023 0:01,12/31/2023 0:01,12/30/2023 0:01,12/30/2023 23:59,0.05465,0.055,0.054,0.054,18574.322,36496,12/30/2023,40,45,7,0,49
12/31/2023 0:01,1/1/2024 0:01,12/31/2023 0:01,12/31/2023 23:59,0.05437,0.054,0.054,0.054,19550.237,41483,12/31/2023,42,45,6,0,0
1/1/2024 0:01,1/2/2024 0:01,1/1/2024 0:01,1/1/2024 23:59,0.05398,0.054,0.053,0.053,18330.889,37136,1/1/2024,22,22,37,0,0
1/2/2024 0:01,1/3/2024 0:01,1/2/2024 0:01,1/2/2024 23:59,0.05324,0.053,0.052,0.052,59636.399,104669,1/2/2024,38,35,51,0,0
1/3/2024 0:01,1/4/2024 0:01,1/3/2024 0:01,1/3/2024 23:59,0.0524,0.053,0.051,0.052,62968.218,143443,1/3/2024,41,32,53,47,15
1/4/2024 0:01,1/5/2024 0:01,1/4/2024 0:01,1/4/2024 23:59,0.05158,0.052,0.051,0.051,41547.87,67005,1/4/2024,35,28,45,0,12
1/5/2024 0:01,1/6/2024 0:01,1/5/2024 0:01,1/5/2024 23:59,0.05135,0.052,0.051,0.051,41835.547,71804,1/5/2024,34,21,42,0,15
1/6/2024 0:01,1/7/2024 0:01,1/6/2024 0:01,1/6/2024 23:59,0.05137,0.051,0.051,0.051,15898.438,28748,1/6/2024,26,21,40,0,11
1/7/2024 0:01,1/8/2024 0:01,1/7/2024 0:01,1/7/2024 23:59,0.05096,0.051,0.05,0.051,23784.438,50872,1/7/2024,24,21,36,0,9
1/8/2024 0:01,1/9/2024 0:01,1/8/2024 0:01,1/8/2024 23:59,0.05057,0.051,0.05,0.05,67933.289,105835,1/8/2024,42,26,47,0,0
1/9/2024 0:01,1/10/2024 0:01,1/9/2024 0:01,1/9/2024 23:59,0.04965,0.052,0.048,0.051,91990.784,168147,1/9/2024,49,29,42,0,15
1/10/2024 0:01,1/11/2024 0:01,1/10/2024 0:01,1/10/2024 23:59,0.05085,0.056,0.051,0.055,176602.379,322486,1/10/2024,79,45,51,0,20
1/11/2024 0:01,1/12/2024 0:01,1/11/2024 0:01,1/11/2024 23:59,0.05539,0.057,0.054,0.057,118397.772,240812,1/11/2024,88,67,61,26,36
1/12/2024 0:01,1/13/2024 0:01,1/12/2024 0:01,1/12/2024 23:59,0.05649,0.061,0.056,0.059,132351.211,307371,1/12/2024,55,49,46,29,100
1/13/2024 0:01,1/14/2024 0:01,1/13/2024 0:01,1/13/2024 23:59,0.05896,0.06,0.059,0.06,54749.379,136934,1/13/2024,36,33,36,0,43
1/14/2024 0:01,1/15/2024 0:01,1/14/2024 0:01,1/14/2024 23:59,0.06018,0.06,0.059,0.059,29869.52,88812,1/14/2024,26,28,34,0,19
1/15/2024 0:01,1/16/2024 0:01,1/15/2024 0:01,1/15/2024 23:59,0.05926,0.06,0.059,0.059,33763.084,157996,1/15/2024,30,29,35,0,11
1/16/2024 0:01,1/17/2024 0:01,1/16/2024 0:01,1/16/2024 23:59,0.05908,0.06,0.059,0.06,36464.755,93272,1/16/2024,31,29,35,0,0
1/17/2024 0:01,1/18/2024 0:01,1/17/2024 0:01,1/17/2024 23:59,0.05999,0.06,0.059,0.059,31374.054,68671,1/17/2024,29,28,34,0,18
1/18/2024 0:01,1/19/2024 0:01,1/18/2024 0:01,1/18/2024 23:59,0.05915,0.06,0.059,0.06,32930.735,84667,1/18/2024,28,23,33,0,15
1/19/2024 0:01,1/20/2024 0:01,1/19/2024 0:01,1/19/2024 23:59,0.05979,0.061,0.059,0.06,42475.582,82591,1/19/2024,29,23,34,0,11
1/20/2024 0:01,1/21/2024 0:01,1/20/2024 0:01,1/20/2024 23:59,0.05981,0.06,0.059,0.059,12734.132,35236,1/20/2024,21,20,30,0,18
1/21/2024 0:01,1/22/2024 0:01,1/21/2024 0:01,1/21/2024 23:59,0.05928,0.059,0.059,0.059,11673.388,36037,1/21/2024,19,19,27,0,10
1/22/2024 0:01,1/23/2024 0:01,1/22/2024 0:01,1/22/2024 23:59,0.05908,0.059,0.058,0.058,52093.48,103108,1/22/2024,27,22,36,0,0
1/23/2024 0:01,1/24/2024 0:01,1/23/2024 0:01,1/23/2024 23:59,0.05847,0.059,0.056,0.056,51334.117,107437,1/23/2024,29,24,34,0,10
1/24/2024 0:01,1/25/2024 0:01,1/24/2024 0:01,1/24/2024 23:59,0.05622,0.056,0.056,0.056,22803.251,51228,1/24/2024,26,20,33,0,9
1/25/2024 0:01,1/26/2024 0:01,1/25/2024 0:01,1/25/2024 23:59,0.05574,0.056,0.055,0.056,31580.725,74797,1/25/2024,24,19,28,0,17
1/26/2024 0:01,1/27/2024 0:01,1/26/2024 0:01,1/26/2024 23:59,0.05552,0.056,0.054,0.054,44491.563,72197,1/26/2024,23,19,28,0,11
1/27/2024 0:01,1/28/2024 0:01,1/27/2024 0:01,1/27/2024 23:59,0.05422,0.055,0.054,0.054,16279.884,34429,1/27/2024,19,16,23,0,9
1/28/2024 0:01,1/29/2024 0:01,1/28/2024 0:01,1/28/2024 23:59,0.05385,0.054,0.054,0.054,16417.762,34054,1/28/2024,18,15,23,0,0
1/29/2024 0:01,1/30/2024 0:01,1/29/2024 0:01,1/29/2024 23:59,0.0537,0.054,0.053,0.054,30154.382,49118,1/29/2024,21,17,27,0,0
1/30/2024 0:01,1/31/2024 0:01,1/30/2024 0:01,1/30/2024 23:59,0.05353,0.055,0.053,0.055,46333.98,77837,1/30/2024,24,19,29,0,7
1/31/2024 0:01,2/1/2024 0:01,1/31/2024 0:01,1/31/2024 23:59,0.05456,0.055,0.054,0.054,28202.503,59079,1/31/2024,20,19,30,0,0
2/1/2024 0:01,2/2/2024 0:01,2/1/2024 0:01,2/1/2024 23:59,0.05361,0.054,0.053,0.053,24327.543,46776,2/1/2024,18,16,28,0,0
2/2/2024 0:01,2/3/2024 0:01,2/2/2024 0:01,2/2/2024 23:59,0.05348,0.054,0.053,0.053,21292.295,38372,2/2/2024,19,16,22,0,8
2/3/2024 0:01,2/4/2024 0:01,2/3/2024 0:01,2/3/2024 23:59,0.05344,0.054,0.053,0.053,12251.777,27032,2/3/2024,18,15,25,0,0
2/4/2024 0:01,2/5/2024 0:01,2/4/2024 0:01,2/4/2024 23:59,0.0534,0.054,0.053,0.054,13519.919,30569,2/4/2024,18,14,25,0,0
2/5/2024 0:01,2/6/2024 0:01,2/5/2024 0:01,2/5/2024 23:59,0.05377,0.054,0.054,0.054,21122.565,60950,2/5/2024,18,16,31,0,0
2/6/2024 0:01,2/7/2024 0:01,2/6/2024 0:01,2/6/2024 23:59,0.05389,0.055,0.054,0.055,30660.565,56657,2/6/2024,17,19,27,0,0
2/7/2024 0:01,2/8/2024 0:01,2/7/2024 0:01,2/7/2024 23:59,0.05505,0.056,0.055,0.055,30681.965,82535,2/7/2024,18,21,25,0,0
2/8/2024 0:01,2/9/2024 0:01,2/8/2024 0:01,2/8/2024 23:59,0.05468,0.055,0.053,0.053,36760.449,96594,2/8/2024,23,22,28,19,11
2/9/2024 0:01,2/10/2024 0:01,2/9/2024 0:01,2/9/2024 23:59,0.05342,0.054,0.052,0.053,44849.464,88342,2/9/2024,29,26,28,0,7
2/10/2024 0:01,2/11/2024 0:01,2/10/2024 0:01,2/10/2024 23:59,0.05276,0.053,0.052,0.052,16639.94,36574,2/10/2024,23,22,25,0,0
2/11/2024 0:01,2/12/2024 0:01,2/11/2024 0:01,2/11/2024 23:59,0.05235,0.053,0.052,0.052,22859.775,49039,2/11/2024,23,22,26,0,0
2/12/2024 0:01,2/13/2024 0:01,2/12/2024 0:01,2/12/2024 23:59,0.05191,0.053,0.051,0.053,45793.396,89211,2/12/2024,33,27,27,0,8
2/13/2024 0:01,2/14/2024 0:01,2/13/2024 0:01,2/13/2024 23:59,0.05329,0.054,0.053,0.053,44962.182,77496,2/13/2024,36,28,30,23,11
2/14/2024 0:01,2/15/2024 0:01,2/14/2024 0:01,2/14/2024 23:59,0.05312,0.054,0.053,0.054,37623.822,79762,2/14/2024,38,37,33,0,7
2/15/2024 0:01,2/16/2024 0:01,2/15/2024 0:01,2/15/2024 23:59,0.05357,0.055,0.053,0.054,53280.814,119438,2/15/2024,41,39,38,0,16
2/16/2024 0:01,2/17/2024 0:01,2/16/2024 0:01,2/16/2024 23:59,0.05441,0.055,0.053,0.054,37402.986,92605,2/16/2024,32,34,40,0,10
2/17/2024 0:01,2/18/2024 0:01,2/17/2024 0:01,2/17/2024 23:59,0.05375,0.054,0.054,0.054,18612.559,59044,2/17/2024,25,24,25,0,0
2/18/2024 0:01,2/19/2024 0:01,2/18/2024 0:01,2/18/2024 23:59,0.05394,0.055,0.054,0.055,26011.041,84385,2/18/2024,25,26,31,0,0
2/19/2024 0:01,2/20/2024 0:01,2/19/2024 0:01,2/19/2024 23:59,0.05526,0.057,0.055,0.057,46588.632,126328,2/19/2024,28,40,32,0,0
2/20/2024 0:01,2/21/2024 0:01,2/20/2024 0:01,2/20/2024 23:59,0.05686,0.058,0.056,0.058,49280.672,122783,2/20/2024,30,43,33,0,9
2/21/2024 0:01,2/22/2024 0:01,2/21/2024 0:01,2/21/2024 23:59,0.05769,0.058,0.057,0.057,39446.262,94289,2/21/2024,28,39,33,0,0
2/22/2024 0:01,2/23/2024 0:01,2/22/2024 0:01,2/22/2024 23:59,0.05725,0.058,0.057,0.058,44597.548,104398,2/22/2024,25,36,29,0,8
2/23/2024 0:01,2/24/2024 0:01,2/23/2024 0:01,2/23/2024 23:58,0.05794,0.058,0.057,0.058,22909.359,57857,2/23/2024,22,31,27,0,7
2/24/2024 0:01,2/25/2024 0:01,2/24/2024 0:01,2/24/2024 23:59,0.05758,0.058,0.057,0.058,15435.326,40499,2/24/2024,20,27,26,0,0
2/25/2024 0:01,2/26/2024 0:01,2/25/2024 0:01,2/25/2024 23:59,0.05804,0.06,0.058,0.06,43630.97,91417,2/25/2024,21,35,26,0,0
2/26/2024 0:01,2/27/2024 0:01,2/26/2024 0:01,2/26/2024 23:59,0.06018,0.061,0.058,0.058,56684.113,126706,2/26/2024,31,47,31,0,0
2/27/2024 0:01,2/28/2024 0:01,2/27/2024 0:01,2/27/2024 23:59,0.0583,0.058,0.057,0.057,55612.98,131108,2/27/2024,53,59,47,27,8
2/28/2024 0:01,2/29/2024 0:01,2/28/2024 0:01,2/28/2024 23:59,0.05685,0.057,0.054,0.054,108108.767,245526,2/28/2024,85,70,58,90,16
2/29/2024 0:01,3/1/2024 0:01,2/29/2024 0:01,2/29/2024 23:59,0.05419,0.056,0.054,0.055,83067.37,185407,2/29/2024,74,73,62,44,17
3/1/2024 0:01,3/2/2024 0:01,3/1/2024 0:01,3/1/2024 23:59,0.05464,0.055,0.055,0.055,38202.603,87939,3/1/2024,50,54,47,0,15
3/2/2024 0:01,3/3/2024 0:01,3/2/2024 0:01,3/2/2024 23:59,0.05503,0.056,0.055,0.055,23320.222,63790,3/2/2024,44,45,54,26,13
3/3/2024 0:01,3/4/2024 0:01,3/3/2024 0:01,3/3/2024 23:59,0.05519,0.056,0.055,0.055,24405.843,69417,3/3/2024,43,47,46,30,0
3/4/2024 0:01,3/5/2024 0:01,3/4/2024 0:01,3/4/2024 23:59,0.05527,0.055,0.053,0.053,65128.879,156795,3/4/2024,81,75,67,65,10
3/5/2024 0:01,3/6/2024 0:01,3/5/2024 0:01,3/5/2024 23:59,0.05316,0.057,0.053,0.056,91343.484,219758,3/5/2024,100,90,69,100,18
3/6/2024 0:01,3/7/2024 0:01,3/6/2024 0:01,3/6/2024 23:59,0.05576,0.058,0.056,0.058,40656.662,110325,3/6/2024,70,73,47,48,23
3/7/2024 0:01,3/8/2024 0:01,3/7/2024 0:01,3/7/2024 23:59,0.0578,0.058,0.056,0.058,31465.412,89245,3/7/2024,55,67,48,31,16
3/8/2024 0:01,3/9/2024 0:01,3/8/2024 0:01,3/8/2024 23:59,0.05791,0.059,0.057,0.057,48286.953,124956,3/8/2024,59,75,47,35,17
3/9/2024 0:01,3/10/2024 0:01,3/9/2024 0:01,3/9/2024 23:59,0.05701,0.058,0.057,0.057,17183.984,45476,3/9/2024,48,57,40,25,11
3/10/2024 0:01,3/11/2024 0:01,3/10/2024 0:01,3/10/2024 23:59,0.05717,0.057,0.056,0.056,20823.163,56178,3/10/2024,47,62,40,29,9
