time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,fng_classification,fng,trend_date,bitcoin,ethereum,xrp,bitcoin_crash,bitcoin_trust
10/8/2023 0:01,10/9/2023 0:01,10/8/2023 0:01,10/8/2023 23:59,0.05842,0.059,0.058,0.058,50,Neutral,10/8/2023,29,24,5,0,0
10/9/2023 0:01,10/10/2023 0:01,10/9/2023 0:01,10/9/2023 23:59,0.05848,0.059,0.057,0.057,50,Neutral,10/9/2023,31,29,6,0,0
10/10/2023 0:01,10/11/2023 0:01,10/10/2023 0:01,10/10/2023 23:59,0.05728,0.058,0.057,0.057,50,Neutral,10/10/2023,32,28,6,0,0
10/11/2023 0:01,10/12/2023 0:01,10/11/2023 0:01,10/11/2023 23:59,0.05723,0.059,0.057,0.058,47,Neutral,10/11/2023,32,30,6,0,0
10/12/2023 0:01,10/13/2023 0:01,10/12/2023 0:01,10/12/2023 23:59,0.05831,0.058,0.057,0.058,45,Fear,10/12/2023,30,27,5,0,0
10/13/2023 0:01,10/14/2023 0:01,10/13/2023 0:01,10/13/2023 23:59,0.05754,0.058,0.057,0.058,44,Fear,10/13/2023,30,25,5,0,0
10/14/2023 0:01,10/15/2023 0:01,10/14/2023 0:01,10/14/2023 23:59,0.05778,0.058,0.058,0.058,47,Neutral,10/14/2023,30,24,5,42,27
10/15/2023 0:01,10/16/2023 0:01,10/15/2023 0:01,10/15/2023 23:59,0.05791,0.058,0.057,0.057,45,Fear,10/15/2023,28,22,5,0,0
10/16/2023 0:01,10/17/2023 0:01,10/16/2023 0:01,10/16/2023 23:59,0.05736,0.057,0.054,0.056,47,Neutral,10/16/2023,43,32,6,0,0
10/17/2023 0:01,10/18/2023 0:01,10/17/2023 0:01,10/17/2023 23:59,0.05613,0.056,0.055,0.055,52,Neutral,10/17/2023,38,31,6,0,67
10/18/2023 0:01,10/19/2023 0:01,10/18/2023 0:01,10/18/2023 23:59,0.0551,0.056,0.055,0.055,50,Neutral,10/18/2023,33,29,5,0,41
10/19/2023 0:01,10/20/2023 0:01,10/19/2023 0:01,10/19/2023 23:59,0.0552,0.055,0.054,0.055,52,Neutral,10/19/2023,33,26,8,0,0
10/20/2023 0:01,10/21/2023 0:01,10/20/2023 0:01,10/20/2023 23:59,0.05455,0.055,0.054,0.054,53,Neutral,10/20/2023,42,30,12,0,0
10/21/2023 0:01,10/22/2023 0:01,10/21/2023 0:01,10/21/2023 23:59,0.05406,0.055,0.054,0.054,63,Greed,10/21/2023,39,29,7,0,0
10/22/2023 0:01,10/23/2023 0:01,10/22/2023 0:01,10/22/2023 23:59,0.05446,0.056,0.054,0.055,53,Neutral,10/22/2023,38,27,6,0,0
10/23/2023 0:01,10/24/2023 0:01,10/23/2023 0:01,10/23/2023 23:59,0.05548,0.056,0.051,0.053,53,Neutral,10/23/2023,65,52,10,0,0
10/24/2023 0:01,10/25/2023 0:01,10/24/2023 0:01,10/24/2023 23:59,0.05339,0.054,0.052,0.053,66,Greed,10/24/2023,100,76,13,41,60
10/25/2023 0:01,10/26/2023 0:01,10/25/2023 0:01,10/25/2023 23:59,0.05262,0.053,0.051,0.052,72,Greed,10/25/2023,76,53,9,0,100
10/26/2023 0:01,10/27/2023 0:01,10/26/2023 0:01,10/26/2023 23:59,0.05181,0.054,0.052,0.053,71,Greed,10/26/2023,58,48,9,0,35
10/27/2023 0:01,10/28/2023 0:01,10/27/2023 0:01,10/27/2023 23:59,0.05282,0.053,0.052,0.052,70,Greed,10/27/2023,47,38,8,34,34
10/28/2023 0:01,10/29/2023 0:01,10/28/2023 0:01,10/28/2023 23:59,0.0525,0.053,0.052,0.052,65,Greed,10/28/2023,40,33,6,0,28
10/29/2023 0:01,10/30/2023 0:01,10/29/2023 0:01,10/29/2023 23:59,0.05211,0.052,0.052,0.052,72,Greed,10/29/2023,38,32,6,0,0
10/30/2023 0:01,10/31/2023 0:01,10/30/2023 0:01,10/30/2023 23:59,0.05199,0.053,0.052,0.052,68,Greed,10/30/2023,47,37,10,0,0
10/31/2023 0:01,11/1/2023 0:01,10/31/2023 0:01,10/31/2023 23:59,0.05248,0.053,0.052,0.052,66,Greed,10/31/2023,44,37,13,0,0
11/1/2023 0:01,11/2/2023 0:01,11/1/2023 0:01,11/1/2023 23:59,0.0524,0.053,0.052,0.052,66,Greed,11/1/2023,46,43,12,0,0
11/2/2023 0:01,11/3/2023 0:01,11/2/2023 0:01,11/2/2023 23:59,0.05213,0.052,0.052,0.052,72,Greed,11/2/2023,51,40,12,0,0
11/3/2023 0:01,11/4/2023 0:01,11/3/2023 0:01,11/3/2023 23:59,0.05154,0.053,0.052,0.053,65,Greed,11/3/2023,48,35,10,0,30
11/4/2023 0:01,11/5/2023 0:01,11/4/2023 0:01,11/4/2023 23:59,0.0528,0.053,0.053,0.053,68,Greed,11/4/2023,39,35,9,0,32
11/5/2023 0:01,11/6/2023 0:01,11/5/2023 0:01,11/5/2023 23:59,0.05293,0.054,0.053,0.054,70,Greed,11/5/2023,39,41,13,0,0
11/6/2023 0:01,11/7/2023 0:01,11/6/2023 0:01,11/6/2023 23:59,0.05404,0.054,0.054,0.054,74,Greed,11/6/2023,47,49,24,0,0
11/7/2023 0:01,11/8/2023 0:01,11/7/2023 0:01,11/7/2023 23:59,0.05423,0.054,0.053,0.053,68,Greed,11/7/2023,40,40,18,0,0
11/8/2023 0:01,11/9/2023 0:01,11/8/2023 0:01,11/8/2023 23:59,0.05325,0.054,0.053,0.053,66,Greed,11/8/2023,43,43,15,0,28
11/9/2023 0:01,11/10/2023 0:01,11/9/2023 0:01,11/9/2023 23:59,0.05301,0.058,0.051,0.058,69,Greed,11/9/2023,66,85,16,0,36
11/10/2023 0:01,11/11/2023 0:01,11/10/2023 0:01,11/10/2023 23:59,0.05779,0.058,0.056,0.056,70,Greed,11/10/2023,61,100,13,0,39
11/11/2023 0:01,11/12/2023 0:01,11/11/2023 0:01,11/11/2023 23:59,0.05571,0.056,0.055,0.055,70,Greed,11/11/2023,44,62,11,0,43
11/12/2023 0:01,11/13/2023 0:01,11/12/2023 0:01,11/12/2023 23:59,0.05529,0.056,0.055,0.055,73,Greed,11/12/2023,39,49,9,0,40
11/13/2023 0:01,11/14/2023 0:01,11/13/2023 0:01,11/13/2023 23:59,0.05516,0.057,0.055,0.056,72,Greed,11/13/2023,47,52,13,29,0
11/14/2023 0:01,11/15/2023 0:01,11/14/2023 0:01,11/14/2023 23:59,0.05631,0.057,0.055,0.056,69,Greed,11/14/2023,48,54,13,0,34
11/15/2023 0:01,11/16/2023 0:01,11/15/2023 0:01,11/15/2023 23:59,0.05568,0.056,0.054,0.054,60,Greed,11/15/2023,54,58,11,0,30
11/16/2023 0:01,11/17/2023 0:01,11/16/2023 0:01,11/16/2023 23:59,0.05437,0.056,0.054,0.054,70,Greed,11/16/2023,53,54,9,0,36
11/17/2023 0:01,11/18/2023 0:01,11/17/2023 0:01,11/17/2023 23:59,0.05424,0.055,0.053,0.054,63,Greed,11/17/2023,43,42,9,0,38
11/18/2023 0:01,11/19/2023 0:01,11/18/2023 0:01,11/18/2023 23:59,0.05356,0.054,0.053,0.054,69,Greed,11/18/2023,35,37,7,0,0
11/19/2023 0:01,11/20/2023 0:01,11/19/2023 0:01,11/19/2023 23:59,0.05366,0.054,0.053,0.054,66,Greed,11/19/2023,35,37,7,0,0
11/20/2023 0:01,11/21/2023 0:01,11/20/2023 0:01,11/20/2023 23:59,0.05384,0.055,0.054,0.054,69,Greed,11/20/2023,45,44,9,0,0
11/21/2023 0:01,11/22/2023 0:01,11/21/2023 0:01,11/21/2023 23:59,0.05396,0.054,0.053,0.054,71,Greed,11/21/2023,48,45,9,0,29
11/22/2023 0:01,11/23/2023 0:01,11/22/2023 0:01,11/22/2023 23:59,0.05407,0.056,0.054,0.055,62,Greed,11/22/2023,48,48,9,0,49
11/23/2023 0:01,11/24/2023 0:01,11/23/2023 0:01,11/23/2023 23:59,0.05516,0.056,0.055,0.055,66,Greed,11/23/2023,41,44,7,0,0
11/24/2023 0:01,11/25/2023 0:01,11/24/2023 0:01,11/24/2023 23:59,0.05529,0.056,0.055,0.055,66,Greed,11/24/2023,43,48,8,0,0
11/25/2023 0:01,11/26/2023 0:01,11/25/2023 0:01,11/25/2023 23:59,0.05518,0.055,0.055,0.055,73,Greed,11/25/2023,45,41,6,0,30
11/26/2023 0:01,11/27/2023 0:01,11/26/2023 0:01,11/26/2023 23:59,0.05513,0.056,0.055,0.055,73,Greed,11/26/2023,37,40,8,0,36
11/27/2023 0:01,11/28/2023 0:01,11/27/2023 0:01,11/27/2023 23:59,0.05507,0.055,0.054,0.054,66,Greed,11/27/2023,40,38,7,0,0
11/28/2023 0:01,11/29/2023 0:01,11/28/2023 0:01,11/28/2023 23:59,0.05444,0.055,0.054,0.054,68,Greed,11/28/2023,44,44,7,0,0
11/29/2023 0:01,11/30/2023 0:01,11/29/2023 0:01,11/29/2023 23:59,0.05416,0.054,0.054,0.054,72,Greed,11/29/2023,44,41,7,0,39
11/30/2023 0:01,12/1/2023 0:01,11/30/2023 0:01,11/30/2023 23:59,0.05359,0.054,0.054,0.054,74,Greed,11/30/2023,41,41,8,0,31
12/1/2023 0:01,12/2/2023 0:01,12/1/2023 0:01,12/1/2023 23:59,0.0544,0.055,0.054,0.054,71,Greed,12/1/2023,45,52,8,0,0
12/2/2023 0:01,12/3/2023 0:01,12/2/2023 0:01,12/2/2023 23:59,0.05395,0.056,0.054,0.055,74,Greed,12/2/2023,47,51,7,0,0
12/3/2023 0:01,12/4/2023 0:01,12/3/2023 0:01,12/3/2023 23:59,0.05487,0.055,0.054,0.055,73,Greed,12/3/2023,50,55,7,0,0
12/4/2023 0:01,12/5/2023 0:01,12/4/2023 0:01,12/4/2023 23:59,0.05487,0.055,0.053,0.053,74,Greed,12/4/2023,89,89,10,0,0
12/5/2023 0:01,12/6/2023 0:01,12/5/2023 0:01,12/5/2023 23:59,0.05342,0.054,0.051,0.052,75,Greed,12/5/2023,91,87,9,0,69
12/6/2023 0:01,12/7/2023 0:01,12/6/2023 0:01,12/6/2023 23:59,0.05207,0.052,0.051,0.051,72,Greed,12/6/2023,90,82,9,31,65
12/7/2023 0:01,12/8/2023 0:01,12/7/2023 0:01,12/7/2023 23:59,0.05102,0.055,0.051,0.054,72,Greed,12/7/2023,67,68,9,0,53
12/8/2023 0:01,12/9/2023 0:01,12/8/2023 0:01,12/8/2023 23:59,0.05444,0.055,0.053,0.053,72,Greed,12/8/2023,66,79,11,0,48
12/9/2023 0:01,12/10/2023 0:01,12/9/2023 0:01,12/9/2023 23:59,0.05339,0.054,0.053,0.054,73,Greed,12/9/2023,59,61,11,0,32
12/10/2023 0:01,12/11/2023 0:01,12/10/2023 0:01,12/10/2023 23:59,0.05354,0.054,0.053,0.054,74,Greed,12/10/2023,53,56,9,0,0
12/11/2023 0:01,12/12/2023 0:01,12/11/2023 0:01,12/11/2023 23:59,0.05372,0.054,0.053,0.054,74,Greed,12/11/2023,71,59,9,35,0
12/12/2023 0:01,12/13/2023 0:01,12/12/2023 0:01,12/12/2023 23:59,0.05394,0.054,0.053,0.053,67,Greed,12/12/2023,56,54,8,0,0
12/13/2023 0:01,12/14/2023 0:01,12/13/2023 0:01,12/13/2023 23:59,0.0531,0.053,0.052,0.053,65,Greed,12/13/2023,58,55,8,0,34
12/14/2023 0:01,12/15/2023 0:01,12/14/2023 0:01,12/14/2023 23:59,0.05272,0.054,0.053,0.054,72,Greed,12/14/2023,59,61,8,0,33
12/15/2023 0:01,12/16/2023 0:01,12/15/2023 0:01,12/15/2023 23:59,0.05381,0.054,0.053,0.053,70,Greed,12/15/2023,50,49,8,0,34
12/16/2023 0:01,12/17/2023 0:01,12/16/2023 0:01,12/16/2023 23:59,0.05295,0.053,0.053,0.053,67,Greed,12/16/2023,42,45,6,0,0
12/17/2023 0:01,12/18/2023 0:01,12/17/2023 0:01,12/17/2023 23:59,0.05273,0.053,0.053,0.053,73,Greed,12/17/2023,43,39,7,0,0
12/18/2023 0:01,12/19/2023 0:01,12/18/2023 0:01,12/18/2023 23:59,0.05308,0.053,0.052,0.052,65,Greed,12/18/2023,47,43,7,0,0
12/19/2023 0:01,12/20/2023 0:01,12/19/2023 0:01,12/19/2023 23:59,0.05203,0.052,0.051,0.052,73,Greed,12/19/2023,53,52,8,0,0
12/20/2023 0:01,12/21/2023 0:01,12/20/2023 0:01,12/20/2023 23:59,0.05152,0.052,0.05,0.05,74,Greed,12/20/2023,61,58,8,0,38
12/21/2023 0:01,12/22/2023 0:01,12/21/2023 0:01,12/21/2023 23:59,0.05043,0.052,0.05,0.051,70,Greed,12/21/2023,55,46,7,0,0
12/22/2023 0:01,12/23/2023 0:01,12/22/2023 0:01,12/22/2023 23:59,0.05105,0.054,0.051,0.053,74,Greed,12/22/2023,57,59,7,0,0
12/23/2023 0:01,12/24/2023 0:01,12/23/2023 0:01,12/23/2023 23:59,0.05287,0.053,0.052,0.053,70,Greed,12/23/2023,46,49,6,0,51
12/24/2023 0:01,12/25/2023 0:01,12/24/2023 0:01,12/24/2023 23:59,0.05282,0.053,0.052,0.053,71,Greed,12/24/2023,43,47,7,0,0
12/25/2023 0:01,12/26/2023 0:01,12/25/2023 0:01,12/25/2023 23:59,0.05266,0.053,0.052,0.052,73,Greed,12/25/2023,43,48,7,0,0
12/26/2023 0:01,12/27/2023 0:01,12/26/2023 0:01,12/26/2023 23:59,0.05212,0.053,0.052,0.052,71,Greed,12/26/2023,53,47,8,0,0
12/27/2023 0:01,12/28/2023 0:01,12/27/2023 0:01,12/27/2023 23:59,0.05247,0.055,0.052,0.055,73,Greed,12/27/2023,55,58,9,0,56
12/28/2023 0:01,12/29/2023 0:01,12/28/2023 0:01,12/28/2023 23:59,0.05477,0.056,0.055,0.055,73,Greed,12/28/2023,61,68,10,0,37
12/29/2023 0:01,12/30/2023 0:01,12/29/2023 0:01,12/29/2023 23:59,0.05508,0.056,0.054,0.055,65,Greed,12/29/2023,54,58,8,0,45
12/30/2023 0:01,12/31/2023 0:01,12/30/2023 0:01,12/30/2023 23:59,0.05465,0.055,0.054,0.054,68,Greed,12/30/2023,40,45,7,0,49
12/31/2023 0:01,1/1/2024 0:01,12/31/2023 0:01,12/31/2023 23:59,0.05437,0.054,0.054,0.054,67,Greed,12/31/2023,42,45,6,0,0
1/1/2024 0:01,1/2/2024 0:01,1/1/2024 0:01,1/1/2024 23:59,0.05398,0.054,0.053,0.053,65,Greed,1/1/2024,22,22,37,0,0
1/2/2024 0:01,1/3/2024 0:01,1/2/2024 0:01,1/2/2024 23:59,0.05324,0.053,0.052,0.052,71,Greed,1/2/2024,38,35,51,0,0
1/3/2024 0:01,1/4/2024 0:01,1/3/2024 0:01,1/3/2024 23:59,0.0524,0.053,0.051,0.052,70,Greed,1/3/2024,41,32,53,47,15
1/4/2024 0:01,1/5/2024 0:01,1/4/2024 0:01,1/4/2024 23:59,0.05158,0.052,0.051,0.051,68,Greed,1/4/2024,35,28,45,0,12
1/5/2024 0:01,1/6/2024 0:01,1/5/2024 0:01,1/5/2024 23:59,0.05135,0.052,0.051,0.051,72,Greed,1/5/2024,34,21,42,0,15
1/6/2024 0:01,1/7/2024 0:01,1/6/2024 0:01,1/6/2024 23:59,0.05137,0.051,0.051,0.051,70,Greed,1/6/2024,26,21,40,0,11
1/7/2024 0:01,1/8/2024 0:01,1/7/2024 0:01,1/7/2024 23:59,0.05096,0.051,0.05,0.051,71,Greed,1/7/2024,24,21,36,0,9
1/8/2024 0:01,1/9/2024 0:01,1/8/2024 0:01,1/8/2024 23:59,0.05057,0.051,0.05,0.05,71,Greed,1/8/2024,42,26,47,0,0
1/9/2024 0:01,1/10/2024 0:01,1/9/2024 0:01,1/9/2024 23:59,0.04965,0.052,0.048,0.051,76,Extreme Greed,1/9/2024,49,29,42,0,15
1/10/2024 0:01,1/11/2024 0:01,1/10/2024 0:01,1/10/2024 23:59,0.05085,0.056,0.051,0.055,73,Greed,1/10/2024,79,45,51,0,20
1/11/2024 0:01,1/12/2024 0:01,1/11/2024 0:01,1/11/2024 23:59,0.05539,0.057,0.054,0.057,76,Extreme Greed,1/11/2024,88,67,61,26,36
1/12/2024 0:01,1/13/2024 0:01,1/12/2024 0:01,1/12/2024 23:59,0.05649,0.061,0.056,0.059,71,Greed,1/12/2024,55,49,46,29,100
1/13/2024 0:01,1/14/2024 0:01,1/13/2024 0:01,1/13/2024 23:59,0.05896,0.06,0.059,0.06,64,Greed,1/13/2024,36,33,36,0,43
1/14/2024 0:01,1/15/2024 0:01,1/14/2024 0:01,1/14/2024 23:59,0.06018,0.06,0.059,0.059,60,Greed,1/14/2024,26,28,34,0,19
1/15/2024 0:01,1/16/2024 0:01,1/15/2024 0:01,1/15/2024 23:59,0.05926,0.06,0.059,0.059,52,Neutral,1/15/2024,30,29,35,0,11
1/16/2024 0:01,1/17/2024 0:01,1/16/2024 0:01,1/16/2024 23:59,0.05908,0.06,0.059,0.06,64,Greed,1/16/2024,31,29,35,0,0
1/17/2024 0:01,1/18/2024 0:01,1/17/2024 0:01,1/17/2024 23:59,0.05999,0.06,0.059,0.059,60,Greed,1/17/2024,29,28,34,0,18
1/18/2024 0:01,1/19/2024 0:01,1/18/2024 0:01,1/18/2024 23:59,0.05915,0.06,0.059,0.06,63,Greed,1/18/2024,28,23,33,0,15
1/19/2024 0:01,1/20/2024 0:01,1/19/2024 0:01,1/19/2024 23:59,0.05979,0.061,0.059,0.06,51,Neutral,1/19/2024,29,23,34,0,11
1/20/2024 0:01,1/21/2024 0:01,1/20/2024 0:01,1/20/2024 23:59,0.05981,0.06,0.059,0.059,52,Neutral,1/20/2024,21,20,30,0,18
1/21/2024 0:01,1/22/2024 0:01,1/21/2024 0:01,1/21/2024 23:59,0.05928,0.059,0.059,0.059,56,Greed,1/21/2024,19,19,27,0,10
1/22/2024 0:01,1/23/2024 0:01,1/22/2024 0:01,1/22/2024 23:59,0.05908,0.059,0.058,0.058,55,Greed,1/22/2024,27,22,36,0,0
1/23/2024 0:01,1/24/2024 0:01,1/23/2024 0:01,1/23/2024 23:59,0.05847,0.059,0.056,0.056,50,Neutral,1/23/2024,29,24,34,0,10
1/24/2024 0:01,1/25/2024 0:01,1/24/2024 0:01,1/24/2024 23:59,0.05622,0.056,0.056,0.056,48,Neutral,1/24/2024,26,20,33,0,9
1/25/2024 0:01,1/26/2024 0:01,1/25/2024 0:01,1/25/2024 23:59,0.05574,0.056,0.055,0.056,52,Neutral,1/25/2024,24,19,28,0,17
1/26/2024 0:01,1/27/2024 0:01,1/26/2024 0:01,1/26/2024 23:59,0.05552,0.056,0.054,0.054,49,Neutral,1/26/2024,23,19,28,0,11
1/27/2024 0:01,1/28/2024 0:01,1/27/2024 0:01,1/27/2024 23:59,0.05422,0.055,0.054,0.054,55,Greed,1/27/2024,19,16,23,0,9
1/28/2024 0:01,1/29/2024 0:01,1/28/2024 0:01,1/28/2024 23:59,0.05385,0.054,0.054,0.054,54,Neutral,1/28/2024,18,15,23,0,0
1/29/2024 0:01,1/30/2024 0:01,1/29/2024 0:01,1/29/2024 23:59,0.0537,0.054,0.053,0.054,55,Greed,1/29/2024,21,17,27,0,0
1/30/2024 0:01,1/31/2024 0:01,1/30/2024 0:01,1/30/2024 23:59,0.05353,0.055,0.053,0.055,61,Greed,1/30/2024,24,19,29,0,7
1/31/2024 0:01,2/1/2024 0:01,1/31/2024 0:01,1/31/2024 23:59,0.05456,0.055,0.054,0.054,60,Greed,1/31/2024,20,19,30,0,0
2/1/2024 0:01,2/2/2024 0:01,2/1/2024 0:01,2/1/2024 23:59,0.05361,0.054,0.053,0.053,63,Greed,2/1/2024,18,16,28,0,0
2/2/2024 0:01,2/3/2024 0:01,2/2/2024 0:01,2/2/2024 23:59,0.05348,0.054,0.053,0.053,63,Greed,2/2/2024,19,16,22,0,8
2/3/2024 0:01,2/4/2024 0:01,2/3/2024 0:01,2/3/2024 23:59,0.05344,0.054,0.053,0.053,60,Greed,2/3/2024,18,15,25,0,0
2/4/2024 0:01,2/5/2024 0:01,2/4/2024 0:01,2/4/2024 23:59,0.0534,0.054,0.053,0.054,60,Greed,2/4/2024,18,14,25,0,0
2/5/2024 0:01,2/6/2024 0:01,2/5/2024 0:01,2/5/2024 23:59,0.05377,0.054,0.054,0.054,60,Greed,2/5/2024,18,16,31,0,0
2/6/2024 0:01,2/7/2024 0:01,2/6/2024 0:01,2/6/2024 23:59,0.05389,0.055,0.054,0.055,64,Greed,2/6/2024,17,19,27,0,0
2/7/2024 0:01,2/8/2024 0:01,2/7/2024 0:01,2/7/2024 23:59,0.05505,0.056,0.055,0.055,62,Greed,2/7/2024,18,21,25,0,0
2/8/2024 0:01,2/9/2024 0:01,2/8/2024 0:01,2/8/2024 23:59,0.05468,0.055,0.053,0.053,66,Greed,2/8/2024,23,22,28,19,11
2/9/2024 0:01,2/10/2024 0:01,2/9/2024 0:01,2/9/2024 23:59,0.05342,0.054,0.052,0.053,72,Greed,2/9/2024,29,26,28,0,7
2/10/2024 0:01,2/11/2024 0:01,2/10/2024 0:01,2/10/2024 23:59,0.05276,0.053,0.052,0.052,74,Greed,2/10/2024,23,22,25,0,0
2/11/2024 0:01,2/12/2024 0:01,2/11/2024 0:01,2/11/2024 23:59,0.05235,0.053,0.052,0.052,71,Greed,2/11/2024,23,22,26,0,0
2/12/2024 0:01,2/13/2024 0:01,2/12/2024 0:01,2/12/2024 23:59,0.05191,0.053,0.051,0.053,70,Greed,2/12/2024,33,27,27,0,8
2/13/2024 0:01,2/14/2024 0:01,2/13/2024 0:01,2/13/2024 23:59,0.05329,0.054,0.053,0.053,79,Extreme Greed,2/13/2024,36,28,30,23,11
2/14/2024 0:01,2/15/2024 0:01,2/14/2024 0:01,2/14/2024 23:59,0.05312,0.054,0.053,0.054,74,Greed,2/14/2024,38,37,33,0,7
2/15/2024 0:01,2/16/2024 0:01,2/15/2024 0:01,2/15/2024 23:59,0.05357,0.055,0.053,0.054,72,Greed,2/15/2024,41,39,38,0,16
2/16/2024 0:01,2/17/2024 0:01,2/16/2024 0:01,2/16/2024 23:59,0.05441,0.055,0.053,0.054,72,Greed,2/16/2024,32,34,40,0,10
2/17/2024 0:01,2/18/2024 0:01,2/17/2024 0:01,2/17/2024 23:59,0.05375,0.054,0.054,0.054,76,Extreme Greed,2/17/2024,25,24,25,0,0
2/18/2024 0:01,2/19/2024 0:01,2/18/2024 0:01,2/18/2024 23:59,0.05394,0.055,0.054,0.055,72,Greed,2/18/2024,25,26,31,0,0
2/19/2024 0:01,2/20/2024 0:01,2/19/2024 0:01,2/19/2024 23:59,0.05526,0.057,0.055,0.057,75,Greed,2/19/2024,28,40,32,0,0
2/20/2024 0:01,2/21/2024 0:01,2/20/2024 0:01,2/20/2024 23:59,0.05686,0.058,0.056,0.058,72,Greed,2/20/2024,30,43,33,0,9
2/21/2024 0:01,2/22/2024 0:01,2/21/2024 0:01,2/21/2024 23:59,0.05769,0.058,0.057,0.057,78,Extreme Greed,2/21/2024,28,39,33,0,0
2/22/2024 0:01,2/23/2024 0:01,2/22/2024 0:01,2/22/2024 23:59,0.05725,0.058,0.057,0.058,74,Greed,2/22/2024,25,36,29,0,8
2/23/2024 0:01,2/24/2024 0:01,2/23/2024 0:01,2/23/2024 23:58,0.05794,0.058,0.057,0.058,76,Extreme Greed,2/23/2024,22,31,27,0,7
2/24/2024 0:01,2/25/2024 0:01,2/24/2024 0:01,2/24/2024 23:59,0.05758,0.058,0.057,0.058,72,Greed,2/24/2024,20,27,26,0,0
2/25/2024 0:01,2/26/2024 0:01,2/25/2024 0:01,2/25/2024 23:59,0.05804,0.06,0.058,0.06,74,Greed,2/25/2024,21,35,26,0,0
2/26/2024 0:01,2/27/2024 0:01,2/26/2024 0:01,2/26/2024 23:59,0.06018,0.061,0.058,0.058,72,Greed,2/26/2024,31,47,31,0,0
2/27/2024 0:01,2/28/2024 0:01,2/27/2024 0:01,2/27/2024 23:59,0.0583,0.058,0.057,0.057,79,Extreme Greed,2/27/2024,53,59,47,27,8
2/28/2024 0:01,2/29/2024 0:01,2/28/2024 0:01,2/28/2024 23:59,0.05685,0.057,0.054,0.054,82,Extreme Greed,2/28/2024,85,70,58,90,16
2/29/2024 0:01,3/1/2024 0:01,2/29/2024 0:01,2/29/2024 23:59,0.05419,0.056,0.054,0.055,80,Extreme Greed,2/29/2024,74,73,62,44,17
3/1/2024 0:01,3/2/2024 0:01,3/1/2024 0:01,3/1/2024 23:59,0.05464,0.055,0.055,0.055,80,Extreme Greed,3/1/2024,50,54,47,0,15
3/2/2024 0:01,3/3/2024 0:01,3/2/2024 0:01,3/2/2024 23:59,0.05503,0.056,0.055,0.055,80,Extreme Greed,3/2/2024,44,45,54,26,13
3/3/2024 0:01,3/4/2024 0:01,3/3/2024 0:01,3/3/2024 23:59,0.05519,0.056,0.055,0.055,83,Extreme Greed,3/3/2024,43,47,46,30,0
3/4/2024 0:01,3/5/2024 0:01,3/4/2024 0:01,3/4/2024 23:59,0.05527,0.055,0.053,0.053,82,Extreme Greed,3/4/2024,81,75,67,65,10
3/5/2024 0:01,3/6/2024 0:01,3/5/2024 0:01,3/5/2024 23:59,0.05316,0.057,0.053,0.056,90,Extreme Greed,3/5/2024,100,90,69,100,18
3/6/2024 0:01,3/7/2024 0:01,3/6/2024 0:01,3/6/2024 23:59,0.05576,0.058,0.056,0.058,75,Greed,3/6/2024,70,73,47,48,23
3/7/2024 0:01,3/8/2024 0:01,3/7/2024 0:01,3/7/2024 23:59,0.0578,0.058,0.056,0.058,82,Extreme Greed,3/7/2024,55,67,48,31,16
3/8/2024 0:01,3/9/2024 0:01,3/8/2024 0:01,3/8/2024 23:59,0.05791,0.059,0.057,0.057,81,Extreme Greed,3/8/2024,59,75,47,35,17
3/9/2024 0:01,3/10/2024 0:01,3/9/2024 0:01,3/9/2024 23:59,0.05701,0.058,0.057,0.057,84,Extreme Greed,3/9/2024,48,57,40,25,11
3/10/2024 0:01,3/11/2024 0:01,3/10/2024 0:01,3/10/2024 23:59,0.05717,0.057,0.056,0.056,79,Extreme Greed,3/10/2024,47,62,40,29,9
3/11/2024 0:01,3/12/2024 0:01,3/11/2024 0:01,3/11/2024 23:59,0.05624,0.057,0.056,0.056,82,Extreme Greed,3/11/2024,75,82,100,63,0
3/12/2024 0:01,3/13/2024 0:01,3/12/2024 0:01,3/12/2024 23:59,0.05641,0.057,0.055,0.056,81,Extreme Greed,3/12/2024,69,78,79,49,14
3/13/2024 0:01,3/14/2024 0:01,3/13/2024 0:01,3/13/2024 23:59,0.0557,0.056,0.054,0.055,81,Extreme Greed,3/13/2024,64,70,63,69,14
3/14/2024 0:01,3/15/2024 0:01,3/14/2024 0:01,3/14/2024 23:59,0.0548,0.055,0.054,0.054,88,Extreme Greed,3/14/2024,57,59,48,41,18
3/15/2024 0:01,3/16/2024 0:01,3/15/2024 0:01,3/15/2024 23:59,0.05437,0.055,0.053,0.054,83,Extreme Greed,3/15/2024,55,53,44,40,17
3/16/2024 0:01,3/17/2024 0:01,3/16/2024 0:01,3/16/2024 23:59,0.05385,0.054,0.053,0.054,81,Extreme Greed,3/16/2024,44,41,35,23,8
3/17/2024 0:01,3/18/2024 0:01,3/17/2024 0:01,3/17/2024 23:59,0.05394,0.054,0.053,0.053,79,Extreme Greed,3/17/2024,40,44,35,30,10
3/18/2024 0:01,3/19/2024 0:01,3/18/2024 0:01,3/18/2024 23:59,0.05329,0.053,0.052,0.052,77,Extreme Greed,3/18/2024,44,45,38,0,0
3/19/2024 0:01,3/20/2024 0:01,3/19/2024 0:01,3/19/2024 23:59,0.05207,0.052,0.051,0.051,79,Extreme Greed,3/19/2024,52,46,42,60,7
